"Raw_Param","Readable_Name","Type","mean","sd","2.5%","50%","97.5%","Rhat","n.eff"
"attributenodes[33, 1]","258908 - referent_units","Student Mastery",0.999722222222222,0.0166648146090275,1,1,1,1.05,18000
"attributenodes[34, 1]","474486 - referent_units","Student Mastery",0.972388888888889,0.163860395867098,0,1,1,1,15028
"attributenodes[35, 1]","550082 - referent_units","Student Mastery",0.0260555555555558,0.159304970020472,0,0,1,1,18007
"attributenodes[36, 1]","312511 - referent_units","Student Mastery",0.0165555555555555,0.127602404805403,0,0,0,1.01,17408
"attributenodes[37, 1]","595730 - referent_units","Student Mastery",0.913888888888889,0.280535844227723,0,1,1,1,13025
"attributenodes[38, 1]","771260 - referent_units","Student Mastery",0.767722222222223,0.422296956196491,0,1,1,1,6178
"attributenodes[39, 1]","822095 - referent_units","Student Mastery",0.999833333333333,0.0129092272084473,1,1,1,NA,9000
"attributenodes[40, 1]","170908 - referent_units","Student Mastery",0.994388888888889,0.0746989728154463,1,1,1,1.05,17072
"attributenodes[41, 1]","252814 - referent_units","Student Mastery",0.327166666666664,0.469191718743237,0,0,1,1,7768
"attributenodes[42, 1]","215263 - referent_units","Student Mastery",0.997166666666667,0.0531550799613475,1,1,1,1,16803
"attributenodes[43, 1]","432310 - referent_units","Student Mastery",0.831777777777778,0.374073896620521,0,1,1,1,11529
"attributenodes[44, 1]","864107 - referent_units","Student Mastery",1,0,1,1,1,NA,0
"attributenodes[45, 1]","229991 - referent_units","Student Mastery",0.495055555555558,0.49998944065993,0,0,1,1,4491
"attributenodes[46, 1]","127666 - referent_units","Student Mastery",0.952,0.213772165652359,0,1,1,1,13141
"attributenodes[47, 1]","196972 - referent_units","Student Mastery",0.0088333333333332,0.0935723890281989,0,0,0,1.01,16609
"attributenodes[48, 1]","486189 - referent_units","Student Mastery",0.988111111111111,0.108389094873197,1,1,1,1,17101
"attributenodes[49, 1]","347425 - referent_units","Student Mastery",0.998888888888889,0.0333157351178534,1,1,1,1,18000
"attributenodes[50, 1]","735415 - referent_units","Student Mastery",0.028,0.164977307785077,0,0,1,1,18000
"attributenodes[51, 1]","494056 - referent_units","Student Mastery",0.448333333333335,0.497337206435882,0,0,1,1.01,4398
"attributenodes[52, 1]","825489 - referent_units","Student Mastery",0.553388888888888,0.4971552653255,0,1,1,1,7544
"attributenodes[53, 1]","405844 - referent_units","Student Mastery",0.706944444444444,0.455176347385926,0,1,1,1,9169
"attributenodes[54, 1]","303219 - referent_units","Student Mastery",0.404500000000001,0.490808652075152,0,0,1,1,7215
"attributenodes[55, 1]","961425 - referent_units","Student Mastery",0.125555555555556,0.331356994619798,0,0,1,1,6185
"attributenodes[56, 1]","094901 - referent_units","Student Mastery",0.104000000000001,0.305269024266283,0,0,1,1,9452
"attributenodes[57, 1]","326374 - referent_units","Student Mastery",0.792555555555555,0.405487831357719,0,1,1,1,4618
"attributenodes[58, 1]","229376 - referent_units","Student Mastery",0.998166666666667,0.0427793629334813,1,1,1,1.16,18000
"attributenodes[59, 1]","153261 - referent_units","Student Mastery",0.745833333333334,0.435403840417398,0,1,1,1,6161
"attributenodes[60, 1]","570751 - referent_units","Student Mastery",0.115111111111111,0.31916485151614,0,0,1,1,14270
"attributenodes[61, 1]","316224 - referent_units","Student Mastery",0.411166666666666,0.492059031129474,0,0,1,1,5057
"attributenodes[62, 1]","359550 - referent_units","Student Mastery",0.147111111111111,0.354226485472291,0,0,1,1,13232
"attributenodes[63, 1]","780014 - referent_units","Student Mastery",0.86177777777778,0.345142662497801,0,1,1,1,6831
"attributenodes[64, 1]","634134 - referent_units","Student Mastery",0.544555555555557,0.498024679945527,0,1,1,1.01,4236
"attributenodes[65, 1]","392725 - referent_units","Student Mastery",0.956555555555555,0.20386106431394,0,1,1,1,13978
"attributenodes[66, 1]","189354 - referent_units","Student Mastery",0.838166666666667,0.368308079891642,0,1,1,1,6962
"attributenodes[67, 1]","954748 - referent_units","Student Mastery",0.00633333333333332,0.0793320355537454,0,0,0,1,16321
"attributenodes[68, 1]","949913 - referent_units","Student Mastery",0.980666666666666,0.137697526930299,1,1,1,1.02,13489
"attributenodes[69, 1]","499838 - referent_units","Student Mastery",0.73138888888889,0.443249475018445,0,1,1,1,6853
"attributenodes[70, 1]","674096 - referent_units","Student Mastery",0.967944444444444,0.176152549760012,0,1,1,1.01,15577
"attributenodes[71, 1]","096699 - referent_units","Student Mastery",0.999111111111111,0.0298018138205279,1,1,1,1,13801
"attributenodes[72, 1]","596803 - referent_units","Student Mastery",0.149333333333333,0.356426635738261,0,0,1,1,11106
"attributenodes[73, 1]","032129 - referent_units","Student Mastery",0.593944444444443,0.491108787014155,0,1,1,1,7128
"attributenodes[74, 1]","578216 - referent_units","Student Mastery",0.659444444444443,0.473909217419299,0,1,1,1,8149
"attributenodes[75, 1]","922849 - referent_units","Student Mastery",0.00899999999999995,0.0944430808875197,0,0,0,1,15921
"attributenodes[76, 1]","570200 - referent_units","Student Mastery",0.141666666666667,0.348717619283557,0,0,1,1,8333
"attributenodes[77, 1]","717808 - referent_units","Student Mastery",0.0268888888888889,0.161763191993079,0,0,1,1,13835
"attributenodes[78, 1]","370275 - referent_units","Student Mastery",0.209555555555556,0.407002736523203,0,0,1,1,6491
"attributenodes[79, 1]","801313 - referent_units","Student Mastery",0.390888888888887,0.487963106857412,0,0,1,1,5332
"attributenodes[80, 1]","003128 - referent_units","Student Mastery",0.999888888888889,0.0105406327100711,1,1,1,NA,9000
"attributenodes[81, 1]","947334 - referent_units","Student Mastery",0.956888888888888,0.203112863071631,0,1,1,1.01,7994
"attributenodes[82, 1]","758331 - referent_units","Student Mastery",0.171166666666668,0.376664998264786,0,0,1,1,7996
"attributenodes[83, 1]","265887 - referent_units","Student Mastery",0.0396111111111114,0.195049184959789,0,0,1,1,15791
"attributenodes[84, 1]","857049 - referent_units","Student Mastery",0.889666666666666,0.313313489206942,0,1,1,1,10549
"attributenodes[85, 1]","427361 - referent_units","Student Mastery",0.779166666666667,0.414819878952222,0,1,1,1,7179
"attributenodes[86, 1]","344202 - referent_units","Student Mastery",0.999888888888889,0.0105406327100722,1,1,1,1.29,18000
"attributenodes[87, 1]","571520 - referent_units","Student Mastery",0.0228888888888888,0.14955343601088,0,0,0,1,17326
"attributenodes[88, 1]","965148 - referent_units","Student Mastery",0.958388888888889,0.199704387035247,0,1,1,1,11930
"attributenodes[89, 1]","756269 - referent_units","Student Mastery",0.0222222222222223,0.147409641007118,0,0,0,1,14531
"attributenodes[90, 1]","176072 - referent_units","Student Mastery",0.982555555555556,0.13092397826656,1,1,1,1,13853
"attributenodes[91, 1]","783834 - referent_units","Student Mastery",0.997722222222222,0.0476730088012109,1,1,1,1,15320
"attributenodes[92, 1]","258406 - referent_units","Student Mastery",0.444611111111111,0.496936404581312,0,0,1,1,5069
"attributenodes[93, 1]","270727 - referent_units","Student Mastery",0.0923333333333331,0.28950396394758,0,0,1,1,11337
"attributenodes[94, 1]","580370 - referent_units","Student Mastery",1,0,1,1,1,NA,0
"attributenodes[95, 1]","095379 - referent_units","Student Mastery",0.999666666666667,0.0182548825139035,1,1,1,1.14,18000
"attributenodes[96, 1]","854747 - referent_units","Student Mastery",0.612944444444447,0.487090067029472,0,1,1,1,4844
"attributenodes[97, 1]","609267 - referent_units","Student Mastery",0.811722222222222,0.390944685548661,0,1,1,1,8765
"attributenodes[98, 1]","790705 - referent_units","Student Mastery",0.9805,0.138278025251108,1,1,1,1,15508
"attributenodes[99, 1]","142401 - referent_units","Student Mastery",0.242944444444443,0.428873710827674,0,0,1,1,6830
"attributenodes[100, 1]","449326 - referent_units","Student Mastery",0.0275555555555559,0.163700139513329,0,0,1,1,16886
"attributenodes[101, 1]","597654 - referent_units","Student Mastery",0.222944444444441,0.41623292052308,0,0,1,1,6420
"attributenodes[102, 1]","782155 - referent_units","Student Mastery",0.86838888888889,0.338076879303626,0,1,1,1,8244
"attributenodes[103, 1]","305000 - referent_units","Student Mastery",0.175833333333333,0.380688880264288,0,0,1,1,5914
"attributenodes[104, 1]","410083 - referent_units","Student Mastery",0.803722222222224,0.397192115053184,0,1,1,1,5253
"attributenodes[105, 1]","079971 - referent_units","Student Mastery",1,0,1,1,1,NA,0
"attributenodes[106, 1]","947778 - referent_units","Student Mastery",0.523944444444446,0.499440208019959,0,1,1,1,5379
"attributenodes[107, 1]","850616 - referent_units","Student Mastery",0.47161111111111,0.499207287478724,0,0,1,1,7624
"attributenodes[108, 1]","404672 - referent_units","Student Mastery",0.997888888888889,0.0458995791248761,1,1,1,1.03,15666
"attributenodes[109, 1]","417112 - referent_units","Student Mastery",0.996555555555556,0.0585898536985016,1,1,1,1.02,14878
"attributenodes[110, 1]","915048 - referent_units","Student Mastery",0.925277777777777,0.262949905850694,0,1,1,1,8423
"attributenodes[111, 1]","542098 - referent_units","Student Mastery",0.0103333333333332,0.101129242700089,0,0,0,1.01,16361
"attributenodes[112, 1]","665628 - referent_units","Student Mastery",0.997055555555555,0.0541842947634574,1,1,1,1,15023
"attributenodes[113, 1]","591881 - referent_units","Student Mastery",0.923444444444445,0.265892328163768,0,1,1,1,10018
"attributenodes[114, 1]","648827 - referent_units","Student Mastery",0.523166666666665,0.499476891755837,0,1,1,1,7837
"attributenodes[115, 1]","989284 - referent_units","Student Mastery",0.999888888888889,0.0105406327100693,1,1,1,NA,9000
"attributenodes[116, 1]","120734 - referent_units","Student Mastery",0.233111111111109,0.422824139831222,0,0,1,1,8068
"attributenodes[117, 1]","108857 - referent_units","Student Mastery",0.989888888888889,0.100047151997443,1,1,1,1.01,10734
"attributenodes[118, 1]","304750 - referent_units","Student Mastery",0.232444444444444,0.422402577090042,0,0,1,1,9672
"attributenodes[119, 1]","035362 - referent_units","Student Mastery",0.626277777777781,0.483804636767459,0,1,1,1,5767
"attributenodes[120, 1]","273375 - referent_units","Student Mastery",0.996833333333333,0.0561855343256447,1,1,1,1.01,15955
"attributenodes[121, 1]","097744 - referent_units","Student Mastery",0.999944444444444,0.00745355992499966,1,1,1,1.29,9000
"attributenodes[122, 1]","536756 - referent_units","Student Mastery",0.247722222222222,0.43170160588256,0,0,1,1,9401
"attributenodes[123, 1]","881319 - referent_units","Student Mastery",0.0113888888888894,0.106112240781315,0,0,0,1,12882
"attributenodes[124, 1]","545866 - referent_units","Student Mastery",0.738722222222222,0.439343173482013,0,1,1,1,4625
"attributenodes[125, 1]","694326 - referent_units","Student Mastery",0.0053888888888889,0.0732130217335012,0,0,0,1,16733
"attributenodes[126, 1]","957762 - referent_units","Student Mastery",0.333000000000001,0.471299628883345,0,0,1,1,4017
"attributenodes[127, 1]","138501 - referent_units","Student Mastery",0.193444444444445,0.395009316121091,0,0,1,1,11488
"attributenodes[128, 1]","053457 - referent_units","Student Mastery",0.355555555555557,0.478694613446946,0,0,1,1,7174
"attributenodes[129, 1]","307583 - referent_units","Student Mastery",0.00455555555555571,0.0673428126573428,0,0,0,1.04,16234
"attributenodes[130, 1]","789597 - referent_units","Student Mastery",0.0932777777777774,0.290829388019458,0,0,1,1,9336
"attributenodes[131, 1]","706848 - referent_units","Student Mastery",0.0986111111111108,0.298147443918876,0,0,1,1,11514
"attributenodes[132, 1]","828021 - referent_units","Student Mastery",0.389833333333334,0.487725866566279,0,0,1,1,5640
"attributenodes[133, 1]","587613 - referent_units","Student Mastery",0.741333333333336,0.437914233667566,0,1,1,1,6669
"attributenodes[134, 1]","517666 - referent_units","Student Mastery",0.443388888888888,0.496798645030373,0,0,1,1,5127
"attributenodes[135, 1]","985351 - referent_units","Student Mastery",0.0120555555555556,0.109136982051954,0,0,0,1,15006
"attributenodes[136, 1]","275256 - referent_units","Student Mastery",1,0,1,1,1,NA,0
"attributenodes[137, 1]","272947 - referent_units","Student Mastery",0.288055555555555,0.452869679279449,0,0,1,1,10621
"attributenodes[138, 1]","297132 - referent_units","Student Mastery",0.997944444444445,0.0452928715808264,1,1,1,1.03,17322
"attributenodes[139, 1]","406082 - referent_units","Student Mastery",0.944944444444444,0.22809500600699,0,1,1,1,11921
"attributenodes[140, 1]","616613 - referent_units","Student Mastery",0.206833333333332,0.405046195062247,0,0,1,1.01,8919
"attributenodes[141, 1]","166514 - referent_units","Student Mastery",0.0425000000000006,0.201732523132697,0,0,1,1,16901
"attributenodes[142, 1]","731933 - referent_units","Student Mastery",0.278666666666666,0.448355577064292,0,0,1,1,8211
"attributenodes[143, 1]","364484 - referent_units","Student Mastery",0.236277777777779,0.424806561973632,0,0,1,1,8758
"attributenodes[144, 1]","802138 - referent_units","Student Mastery",0.0252222222222222,0.156803787252135,0,0,1,1,13965
"attributenodes[145, 1]","217799 - referent_units","Student Mastery",0.780611111111109,0.413844075890675,0,1,1,1,6275
"attributenodes[146, 1]","227430 - referent_units","Student Mastery",0.441388888888886,0.496566648554177,0,0,1,1,8167
"attributenodes[147, 1]","698860 - referent_units","Student Mastery",0.110722222222222,0.313796561785731,0,0,1,1,14439
"attributenodes[148, 1]","589654 - referent_units","Student Mastery",0.981833333333333,0.133557590081292,1,1,1,1.02,16161
"attributenodes[149, 1]","309352 - referent_units","Student Mastery",0.325444444444446,0.468553684046323,0,0,1,1,5788
"attributenodes[150, 1]","353023 - referent_units","Student Mastery",0.123,0.3284463322466,0,0,1,1,12488
"attributenodes[151, 1]","517957 - referent_units","Student Mastery",0.999055555555556,0.0307181524774762,1,1,1,1.03,16453
"attributenodes[152, 1]","725778 - referent_units","Student Mastery",0.376666666666668,0.484563652620289,0,0,1,1,6330
"attributenodes[153, 1]","177317 - referent_units","Student Mastery",0.0391111111111108,0.193864695269934,0,0,1,1,14257
"attributenodes[154, 1]","971169 - referent_units","Student Mastery",0.804888888888889,0.396297224964977,0,1,1,1,7961
"attributenodes[155, 1]","547906 - referent_units","Student Mastery",0.67388888888889,0.468801518806952,0,1,1,1,6001
"attributenodes[156, 1]","350690 - referent_units","Student Mastery",0.0705555555555557,0.256088095254228,0,0,1,1,12825
"attributenodes[157, 1]","170812 - referent_units","Student Mastery",0.0517222222222219,0.221471801675133,0,0,1,1,16010
"attributenodes[158, 1]","500749 - referent_units","Student Mastery",0.999777777777778,0.0149058774692243,1,1,1,1.29,18000
"attributenodes[159, 1]","591487 - referent_units","Student Mastery",0.999944444444444,0.00745355992499981,1,1,1,1.29,9000
"attributenodes[160, 1]","601495 - referent_units","Student Mastery",0.756944444444446,0.428940292025875,0,1,1,1.01,6515
"attributenodes[161, 1]","351710 - referent_units","Student Mastery",1,0,1,1,1,NA,0
"attributenodes[162, 1]","505294 - referent_units","Student Mastery",0.998833333333333,0.0341375203895936,1,1,1,1.01,18000
"attributenodes[163, 1]","881098 - referent_units","Student Mastery",0.331833333333332,0.470884583186578,0,0,1,1,7457
"attributenodes[164, 1]","325532 - referent_units","Student Mastery",0.0017777777777777,0.0421273768383026,0,0,0,1.02,16734
"attributenodes[165, 1]","788606 - referent_units","Student Mastery",0.999833333333333,0.0129092272084471,1,1,1,1.29,9000
"attributenodes[166, 1]","561258 - referent_units","Student Mastery",0.096833333333333,0.295738901500938,0,0,1,1,12608
"attributenodes[167, 1]","160449 - referent_units","Student Mastery",0.031722222222222,0.175264455536398,0,0,1,1,14573
"attributenodes[168, 1]","182239 - referent_units","Student Mastery",0.00572222222222214,0.075430726463141,0,0,0,1.01,14411
"attributenodes[169, 1]","327517 - referent_units","Student Mastery",0.0321111111111114,0.17630006924626,0,0,1,1.01,12979
"attributenodes[170, 1]","420862 - referent_units","Student Mastery",0.901388888888889,0.298147443918877,0,1,1,1,6613
"attributenodes[171, 1]","404193 - referent_units","Student Mastery",0.978444444444444,0.145231144603247,1,1,1,1.01,16689
"attributenodes[172, 1]","520070 - referent_units","Student Mastery",0.377277777777778,0.484718793816486,0,0,1,1,8559
"attributenodes[173, 1]","485844 - referent_units","Student Mastery",0.00133333333333334,0.0364914994892584,0,0,0,1,14815
"attributenodes[174, 1]","903042 - referent_units","Student Mastery",0.269833333333332,0.443885404020996,0,0,1,1,5810
"attributenodes[175, 1]","958859 - referent_units","Student Mastery",0.952444444444444,0.212829840872609,0,1,1,1.01,13636
"attributenodes[176, 1]","221040 - referent_units","Student Mastery",0.511444444444443,0.499882893361127,0,1,1,1,6899
"attributenodes[177, 1]","385649 - referent_units","Student Mastery",0.125555555555555,0.331356994619799,0,0,1,1,13597
"attributenodes[178, 1]","365182 - referent_units","Student Mastery",0.998222222222222,0.042127376838304,1,1,1,1,18000
"attributenodes[179, 1]","643877 - referent_units","Student Mastery",0.0501111111111113,0.218180274646882,0,0,1,1,13661
"attributenodes[180, 1]","232499 - referent_units","Student Mastery",0.0936666666666676,0.291372508611181,0,0,1,1,10398
"attributenodes[181, 1]","529885 - referent_units","Student Mastery",0.205555555555555,0.404118227749357,0,0,1,1,11932
"attributenodes[182, 1]","037487 - referent_units","Student Mastery",0.999222222222222,0.0278785942646691,1,1,1,1.08,18000
"attributenodes[183, 1]","848556 - referent_units","Student Mastery",0.659166666666668,0.474002588978731,0,1,1,1,8946
"attributenodes[184, 1]","787418 - referent_units","Student Mastery",1,0,1,1,1,NA,0
"attributenodes[185, 1]","626573 - referent_units","Student Mastery",0.0646111111111112,0.245845222045984,0,0,1,1,16776
"attributenodes[186, 1]","439746 - referent_units","Student Mastery",1,0,1,1,1,NA,0
"attributenodes[187, 1]","781038 - referent_units","Student Mastery",0.999944444444444,0.00745355992500119,1,1,1,NA,9000
"attributenodes[188, 1]","744843 - referent_units","Student Mastery",0.285888888888887,0.451849283227231,0,0,1,1,5998
"attributenodes[189, 1]","570670 - referent_units","Student Mastery",1,0,1,1,1,NA,0
"attributenodes[190, 1]","568845 - referent_units","Student Mastery",0.998888888888889,0.0333157351178534,1,1,1,1.11,16751
"attributenodes[191, 1]","766322 - referent_units","Student Mastery",0.957,0.202862727709348,0,1,1,1,13526
"attributenodes[192, 1]","066116 - referent_units","Student Mastery",0.140222222222223,0.347227085297773,0,0,1,1,13639
"attributenodes[193, 1]","380685 - referent_units","Student Mastery",0.00716666666666674,0.0843546138173092,0,0,0,1,16879
"attributenodes[194, 1]","206425 - referent_units","Student Mastery",0.00127777777777779,0.0357241649673619,0,0,0,1.09,16089
"attributenodes[195, 1]","518319 - referent_units","Student Mastery",0.0239444444444444,0.152880366599877,0,0,0,1,18878
"attributenodes[196, 1]","253228 - referent_units","Student Mastery",1,0,1,1,1,NA,0
"attributenodes[197, 1]","446139 - referent_units","Student Mastery",0.169277777777777,0.375007499312862,0,0,1,1.01,8902
"attributenodes[198, 1]","897822 - referent_units","Student Mastery",0.0735000000000001,0.260962705033733,0,0,1,1,16375
"attributenodes[199, 1]","296869 - referent_units","Student Mastery",0.834888888888889,0.371291113314146,0,1,1,1,5170
"attributenodes[200, 1]","563581 - referent_units","Student Mastery",0.273500000000001,0.44576764056764,0,0,1,1,9371
"attributenodes[201, 1]","881090 - referent_units","Student Mastery",0.0653333333333323,0.247119974043343,0,0,1,1,8308
"attributenodes[202, 1]","842130 - referent_units","Student Mastery",0.981333333333333,0.135348586833334,1,1,1,1,13920
"attributenodes[203, 1]","023489 - referent_units","Student Mastery",0.869,0.337409728283369,0,1,1,1,5539
"attributenodes[204, 1]","273269 - referent_units","Student Mastery",0.940277777777778,0.23697805450544,0,1,1,1,12330
"attributenodes[205, 1]","194935 - referent_units","Student Mastery",0.952277777777778,0.213183809376818,0,1,1,1,14247
"attributenodes[206, 1]","841513 - referent_units","Student Mastery",0.997,0.0546915548864521,1,1,1,1,16204
"attributenodes[207, 1]","828966 - referent_units","Student Mastery",0.332944444444444,0.471279938584843,0,0,1,1,8184
"attributenodes[208, 1]","124926 - referent_units","Student Mastery",0.103722222222222,0.304908326860492,0,0,1,1.01,7216
"attributenodes[209, 1]","113558 - referent_units","Student Mastery",1,0,1,1,1,NA,0
"attributenodes[210, 1]","189599 - referent_units","Student Mastery",0.576388888888891,0.494144010502633,0,1,1,1,4134
"attributenodes[211, 1]","596325 - referent_units","Student Mastery",0.740277777777778,0.438494323312025,0,1,1,1,5019
"attributenodes[212, 1]","794501 - referent_units","Student Mastery",0.0148333333333336,0.12088886404862,0,0,0,1.01,17785
"attributenodes[213, 1]","377860 - referent_units","Student Mastery",0.546833333333332,0.497815635239805,0,1,1,1,5704
"attributenodes[214, 1]","878393 - referent_units","Student Mastery",0.460888888888889,0.498481820793183,0,0,1,1,4525
"attributenodes[215, 1]","285557 - referent_units","Student Mastery",1,0,1,1,1,NA,0
"attributenodes[216, 1]","627214 - referent_units","Student Mastery",0.982611111111111,0.130719029738185,1,1,1,1,14081
"attributenodes[217, 1]","556351 - referent_units","Student Mastery",1,0,1,1,1,NA,0
"attributenodes[218, 1]","568526 - referent_units","Student Mastery",0.275277777777779,0.446666549882896,0,0,1,1,5997
"attributenodes[219, 1]","414003 - referent_units","Student Mastery",0.316222222222222,0.465013700446561,0,0,1,1,4487
"attributenodes[220, 1]","369821 - referent_units","Student Mastery",0.0140555555555557,0.117723263822731,0,0,0,1.01,14925
"attributenodes[221, 1]","379116 - referent_units","Student Mastery",1,0,1,1,1,NA,0
"attributenodes[222, 1]","757829 - referent_units","Student Mastery",0.357777777777777,0.479359578368065,0,0,1,1,8082
"attributenodes[223, 1]","747831 - referent_units","Student Mastery",0.622388888888889,0.484803070660526,0,1,1,1,5499
"attributenodes[224, 1]","379921 - referent_units","Student Mastery",0.999944444444444,0.00745355992500142,1,1,1,NA,9000
"attributenodes[225, 1]","212550 - referent_units","Student Mastery",0.436333333333335,0.495943766985969,0,0,1,1,3742
"attributenodes[226, 1]","130090 - referent_units","Student Mastery",0.0518888888888885,0.221808848754321,0,0,1,1,12708
"attributenodes[227, 1]","027278 - referent_units","Student Mastery",0.0505555555555556,0.219094404665461,0,0,1,1,12095
"attributenodes[228, 1]","444948 - referent_units","Student Mastery",0.951444444444445,0.214942969816664,0,1,1,1,15104
"attributenodes[229, 1]","552033 - referent_units","Student Mastery",0.0494444444444435,0.216800144365811,0,0,1,1.01,14060
"attributenodes[230, 1]","789371 - referent_units","Student Mastery",0.795888888888889,0.403061770601587,0,1,1,1,9202
"attributenodes[231, 1]","342406 - referent_units","Student Mastery",0.278222222222222,0.448135888176189,0,0,1,1,7968
"attributenodes[232, 1]","705932 - referent_units","Student Mastery",0.999555555555556,0.0210777511925635,1,1,1,1.29,18000
"attributenodes[233, 1]","039517 - referent_units","Student Mastery",0.0109444444444446,0.104044533656775,0,0,0,1,15663
"attributenodes[234, 1]","196274 - referent_units","Student Mastery",0.0472777777777767,0.212238290634067,0,0,1,1,13146
"attributenodes[235, 1]","953340 - referent_units","Student Mastery",0.0365555555555555,0.187673129795143,0,0,1,1.01,12416
"attributenodes[236, 1]","279690 - referent_units","Student Mastery",0.361611111111109,0.480480323282968,0,0,1,1,7987
"attributenodes[237, 1]","637866 - referent_units","Student Mastery",0.905222222222223,0.292915887701973,0,1,1,1,12438
"attributenodes[238, 1]","321974 - referent_units","Student Mastery",0.997222222222223,0.0526328379366244,1,1,1,1.06,16924
"attributenodes[239, 1]","176695 - referent_units","Student Mastery",0.991388888888889,0.0923982368795235,1,1,1,1.03,16239
"attributenodes[240, 1]","981437 - referent_units","Student Mastery",0.0486666666666671,0.215176194056358,0,0,1,1,14822
"attributenodes[241, 1]","750676 - referent_units","Student Mastery",0.9995,0.0223557099066756,1,1,1,1.17,18000
"attributenodes[242, 1]","098301 - referent_units","Student Mastery",0.261888888888888,0.43967469613697,0,0,1,1,8525
"attributenodes[243, 1]","878452 - referent_units","Student Mastery",0.0981111111111116,0.297473086365685,0,0,1,1,11630
"attributenodes[244, 1]","626673 - referent_units","Student Mastery",0.977277777777778,0.149020658200207,1,1,1,1.02,13656
"attributenodes[245, 1]","558975 - referent_units","Student Mastery",0.294777777777777,0.45595546849452,0,0,1,1,4565
"attributenodes[246, 1]","402662 - referent_units","Student Mastery",0.920277777777778,0.270870200749858,0,1,1,1,13120
"attributenodes[247, 1]","691719 - referent_units","Student Mastery",0.188277777777777,0.390944685548661,0,0,1,1.01,7935
"attributenodes[248, 1]","323382 - referent_units","Student Mastery",0.0159444444444444,0.12526408448984,0,0,0,1,15907
