"Raw_Param","Readable_Name","Type","mean","sd","2.5%","50%","97.5%","Rhat","n.eff"
"attributenodes[81, 1]","202706 - appropriateness","Student Mastery",0.584388888888889,0.492840754638492,0,1,1,1,11918
"attributenodes[82, 1]","695528 - appropriateness","Student Mastery",0.00244444444444442,0.0493822297373884,0,0,0,1.01,17177
"attributenodes[83, 1]","631683 - appropriateness","Student Mastery",0.949222222222223,0.219549704975104,0,1,1,1,16813
"attributenodes[84, 1]","302217 - appropriateness","Student Mastery",0.421499999999999,0.493813018554906,0,0,1,1,17352
"attributenodes[85, 1]","379230 - appropriateness","Student Mastery",0.00261111111111117,0.0510336937804003,0,0,0,1.04,17527
"attributenodes[86, 1]","514087 - appropriateness","Student Mastery",0.960611111111111,0.194523794215022,0,1,1,1,14415
"attributenodes[87, 1]","299794 - appropriateness","Student Mastery",0.996777777777778,0.0566746676356734,1,1,1,1,18000
"attributenodes[88, 1]","794947 - appropriateness","Student Mastery",0.174833333333334,0.379835035439666,0,0,1,1,14415
"attributenodes[89, 1]","732781 - appropriateness","Student Mastery",0.965555555555556,0.182372893989362,0,1,1,1,14171
"attributenodes[90, 1]","934480 - appropriateness","Student Mastery",0.997,0.0546915548864519,1,1,1,1.01,16061
"attributenodes[91, 1]","547630 - appropriateness","Student Mastery",0.0346666666666668,0.182939192500335,0,0,1,1,13340
"attributenodes[92, 1]","291717 - appropriateness","Student Mastery",0.582222222222223,0.493206873664117,0,1,1,1,12603
"attributenodes[93, 1]","818920 - appropriateness","Student Mastery",0.00666666666666663,0.0813792980056637,0,0,0,1,17517
"attributenodes[94, 1]","893312 - appropriateness","Student Mastery",0.1395,0.346477155445405,0,0,1,1,9175
"attributenodes[95, 1]","189381 - appropriateness","Student Mastery",0.974833333333333,0.156635464032578,0,1,1,1.01,16908
"attributenodes[96, 1]","661949 - appropriateness","Student Mastery",0.109611111111111,0.312413088333289,0,0,1,1,15642
"attributenodes[97, 1]","138181 - appropriateness","Student Mastery",0.835944444444444,0.370336265619542,0,1,1,1,14046
"attributenodes[98, 1]","506707 - appropriateness","Student Mastery",0.422166666666665,0.493918541165367,0,0,1,1,15863
"attributenodes[99, 1]","354564 - appropriateness","Student Mastery",0.983,0.129274624116542,1,1,1,1,15055
"attributenodes[100, 1]","574158 - appropriateness","Student Mastery",0.992666666666667,0.085322681613851,1,1,1,1,16889
"attributenodes[101, 1]","634424 - appropriateness","Student Mastery",0.0167777777777779,0.12844142813657,0,0,0,1,14403
"attributenodes[102, 1]","434471 - appropriateness","Student Mastery",0.067611111111111,0.251084350714774,0,0,1,1,16717
"attributenodes[103, 1]","547323 - appropriateness","Student Mastery",0.9315,0.2526089766258,0,1,1,1,12164
"attributenodes[104, 1]","123536 - appropriateness","Student Mastery",0.996722222222222,0.0571595614275342,1,1,1,1.01,17564
"attributenodes[105, 1]","132851 - appropriateness","Student Mastery",0.996444444444445,0.0595240322871013,1,1,1,1,18000
"attributenodes[106, 1]","394832 - appropriateness","Student Mastery",0.994833333333333,0.0716955911622096,1,1,1,1,16344
"attributenodes[107, 1]","453044 - appropriateness","Student Mastery",0.923333333333334,0.266069204951347,0,1,1,1,16891
"attributenodes[108, 1]","713777 - appropriateness","Student Mastery",0.385444444444444,0.486713658383604,0,0,1,1,6014
"attributenodes[109, 1]","095616 - appropriateness","Student Mastery",0.994888888888889,0.0713110802704006,1,1,1,1,16822
"attributenodes[110, 1]","070709 - appropriateness","Student Mastery",0.9305,0.254309541628926,0,1,1,1,16112
"attributenodes[111, 1]","087065 - appropriateness","Student Mastery",0.106111111111111,0.307988332624548,0,0,1,1,13252
"attributenodes[112, 1]","821791 - appropriateness","Student Mastery",0.548555555555556,0.497650597003412,0,1,1,1,8015
"attributenodes[113, 1]","044807 - appropriateness","Student Mastery",0.000388888888888867,0.0197169787761025,0,0,0,1,18000
"attributenodes[114, 1]","113852 - appropriateness","Student Mastery",0.976222222222222,0.152360377759039,1,1,1,1,14324
"attributenodes[115, 1]","868485 - appropriateness","Student Mastery",0.983555555555555,0.127180671873555,1,1,1,1.01,16997
"attributenodes[116, 1]","838813 - appropriateness","Student Mastery",0.00572222222222209,0.0754307264631394,0,0,0,1,18000
"attributenodes[117, 1]","394295 - appropriateness","Student Mastery",0.0596666666666672,0.236874803977984,0,0,1,1,18000
"attributenodes[118, 1]","784383 - appropriateness","Student Mastery",0.397277777777777,0.489347983009595,0,0,1,1,12630
"attributenodes[119, 1]","231023 - appropriateness","Student Mastery",0.997222222222222,0.0526328379366208,1,1,1,1.01,17722
"attributenodes[120, 1]","823110 - appropriateness","Student Mastery",0.989222222222222,0.103257976103218,1,1,1,1.01,16901
"attributenodes[121, 1]","548338 - appropriateness","Student Mastery",0.00133333333333333,0.036491499489256,0,0,0,1,18000
"attributenodes[122, 1]","344652 - appropriateness","Student Mastery",0.951444444444445,0.214942969816665,0,1,1,1,18000
"attributenodes[123, 1]","837358 - appropriateness","Student Mastery",0.992111111111111,0.088470837903098,1,1,1,1.01,18000
"attributenodes[124, 1]","483995 - appropriateness","Student Mastery",0.975555555555556,0.154428748885613,1,1,1,1.01,15882
"attributenodes[125, 1]","085983 - appropriateness","Student Mastery",0.249611111111113,0.432799966214056,0,0,1,1,8595
"attributenodes[126, 1]","898921 - appropriateness","Student Mastery",0.996,0.0631206887290623,1,1,1,1.01,16227
"attributenodes[127, 1]","909476 - appropriateness","Student Mastery",0.270888888888889,0.44443117807734,0,0,1,1,17393
"attributenodes[128, 1]","290814 - appropriateness","Student Mastery",0.764055555555555,0.424599434050271,0,1,1,1,14283
"attributenodes[129, 1]","694715 - appropriateness","Student Mastery",0.907555555555556,0.28966037081521,0,1,1,1,16628
"attributenodes[130, 1]","924791 - appropriateness","Student Mastery",0.00122222222222221,0.0349398943483433,0,0,0,1.01,15762
"attributenodes[131, 1]","966741 - appropriateness","Student Mastery",0.957444444444444,0.201858475077136,0,1,1,1,10980
"attributenodes[132, 1]","929610 - appropriateness","Student Mastery",0.885666666666667,0.318224524759227,0,1,1,1,10542
"attributenodes[133, 1]","202708 - appropriateness","Student Mastery",0.991333333333333,0.092693219227278,1,1,1,1.02,17078
"attributenodes[134, 1]","212917 - appropriateness","Student Mastery",0.101444444444445,0.301924714951865,0,0,1,1,15405
"attributenodes[135, 1]","613719 - appropriateness","Student Mastery",0.000111111111111116,0.0105406327100696,0,0,0,1.29,9000
"attributenodes[136, 1]","987418 - appropriateness","Student Mastery",0.82938888888889,0.376179241305085,0,1,1,1,11704
"attributenodes[137, 1]","221606 - appropriateness","Student Mastery",0.984611111111111,0.123097168188955,1,1,1,1,17595
"attributenodes[138, 1]","945658 - appropriateness","Student Mastery",0.215055555555556,0.41087229433149,0,0,1,1,15135
"attributenodes[139, 1]","520802 - appropriateness","Student Mastery",0.787111111111111,0.409361111591242,0,1,1,1,9780
"attributenodes[140, 1]","698435 - appropriateness","Student Mastery",0.0286111111111111,0.166715504817369,0,0,1,1,17274
"attributenodes[141, 1]","655710 - appropriateness","Student Mastery",0.417833333333333,0.493216132596034,0,0,1,1,7586
"attributenodes[142, 1]","138008 - appropriateness","Student Mastery",0.997222222222222,0.0526328379366228,1,1,1,1.02,18000
"attributenodes[143, 1]","425839 - appropriateness","Student Mastery",0.995555555555555,0.066520201351684,1,1,1,1.01,16949
"attributenodes[144, 1]","279044 - appropriateness","Student Mastery",0.972666666666667,0.163057349778047,0,1,1,1,14927
"attributenodes[145, 1]","934096 - appropriateness","Student Mastery",0.996444444444445,0.0595240322870996,1,1,1,1,18000
"attributenodes[146, 1]","777235 - appropriateness","Student Mastery",0.9465,0.225034582597091,0,1,1,1,15696
"attributenodes[147, 1]","270380 - appropriateness","Student Mastery",0.000222222222222242,0.0149058774692238,0,0,0,1.29,18000
"attributenodes[148, 1]","837851 - appropriateness","Student Mastery",0.995833333333333,0.0644168928569088,1,1,1,1.02,17294
"attributenodes[149, 1]","116280 - appropriateness","Student Mastery",0.00611111111111106,0.0779365311151409,0,0,0,1.01,18000
"attributenodes[150, 1]","585846 - appropriateness","Student Mastery",0.9675,0.177328782130956,0,1,1,1,16107
"attributenodes[151, 1]","575464 - appropriateness","Student Mastery",0.983666666666667,0.126757438407221,1,1,1,1,15148
"attributenodes[152, 1]","770474 - appropriateness","Student Mastery",0.996888888888889,0.0556920497927792,1,1,1,1.07,18000
"attributenodes[153, 1]","029751 - appropriateness","Student Mastery",0.0126666666666668,0.111834328588986,0,0,0,1.01,16466
"attributenodes[154, 1]","948559 - appropriateness","Student Mastery",0.701722222222222,0.457514780021493,0,1,1,1,10965
"attributenodes[155, 1]","496844 - appropriateness","Student Mastery",0.101499999999999,0.301998041091585,0,0,1,1,11976
"attributenodes[156, 1]","836791 - appropriateness","Student Mastery",0.000888888888888851,0.0298018138205276,0,0,0,1.07,16153
"attributenodes[157, 1]","903644 - appropriateness","Student Mastery",0.995166666666667,0.069355889856207,1,1,1,1.01,17352
"attributenodes[158, 1]","404358 - appropriateness","Student Mastery",0.00033333333333336,0.018254882513904,0,0,0,1.02,14497
"attributenodes[159, 1]","748221 - appropriateness","Student Mastery",0.0398333333333331,0.195572911775131,0,0,1,1,17274
"attributenodes[160, 1]","157460 - appropriateness","Student Mastery",0.683444444444444,0.465145306126089,0,1,1,1,10704
"attributenodes[161, 1]","180628 - appropriateness","Student Mastery",0.0746111111111116,0.262770107160312,0,0,1,1,15515
"attributenodes[162, 1]","865680 - appropriateness","Student Mastery",0.915499999999999,0.278143933967075,0,1,1,1,10497
"attributenodes[163, 1]","947900 - appropriateness","Student Mastery",0.2485,0.432155209908936,0,0,1,1,7635
"attributenodes[164, 1]","427590 - appropriateness","Student Mastery",0.814277777777778,0.388893147920533,0,1,1,1,13677
"attributenodes[165, 1]","787282 - appropriateness","Student Mastery",0.000944444444444468,0.030718152477477,0,0,0,1.08,17041
"attributenodes[166, 1]","987733 - appropriateness","Student Mastery",0.0380555555555557,0.191335736600563,0,0,1,1,13947
"attributenodes[167, 1]","795892 - appropriateness","Student Mastery",0.258444444444445,0.43779168727241,0,0,1,1,14831
"attributenodes[168, 1]","452341 - appropriateness","Student Mastery",0.94738888888889,0.223262068695652,0,1,1,1,14198
"attributenodes[169, 1]","473847 - appropriateness","Student Mastery",0.979333333333333,0.142269743929543,1,1,1,1,16913
"attributenodes[170, 1]","202787 - appropriateness","Student Mastery",0.996777777777778,0.0566746676356731,1,1,1,1,17152
"attributenodes[171, 1]","265021 - appropriateness","Student Mastery",0.9375,0.242068183347561,0,1,1,1.01,12512
"attributenodes[172, 1]","294108 - appropriateness","Student Mastery",0.451277777777778,0.497634306327559,0,0,1,1,13912
"attributenodes[173, 1]","759815 - appropriateness","Student Mastery",0.0073888888888891,0.0856428671475389,0,0,0,1.01,15966
"attributenodes[174, 1]","182668 - appropriateness","Student Mastery",0.00133333333333339,0.0364914994892603,0,0,0,1.12,17242
"attributenodes[175, 1]","747495 - appropriateness","Student Mastery",0.685,0.464528780772472,0,1,1,1,10867
"attributenodes[176, 1]","469900 - appropriateness","Student Mastery",0.986888888888889,0.113753807679036,1,1,1,1,17327
"attributenodes[177, 1]","022902 - appropriateness","Student Mastery",0.983833333333333,0.126119741645529,1,1,1,1,17750
"attributenodes[178, 1]","573860 - appropriateness","Student Mastery",0.0046111111111111,0.0677503045837955,0,0,0,1,17335
"attributenodes[179, 1]","042948 - appropriateness","Student Mastery",0.0317777777777777,0.175412827475179,0,0,1,1,13290
"attributenodes[180, 1]","222242 - appropriateness","Student Mastery",0.981,0.136528515547226,1,1,1,1,17361
"attributenodes[181, 1]","125777 - appropriateness","Student Mastery",0.00666666666666662,0.0813792980056644,0,0,0,1.05,16228
"attributenodes[182, 1]","436930 - appropriateness","Student Mastery",0.981055555555556,0.136332626532276,1,1,1,1,17729
"attributenodes[183, 1]","154078 - appropriateness","Student Mastery",0.131222222222222,0.337652609150939,0,0,1,1,16418
"attributenodes[184, 1]","773640 - appropriateness","Student Mastery",0.993944444444444,0.0775836336065256,1,1,1,1.02,14349
"attributenodes[185, 1]","869127 - appropriateness","Student Mastery",0.0195555555555554,0.138470939318894,0,0,0,1,15192
"attributenodes[186, 1]","895683 - appropriateness","Student Mastery",0.973944444444444,0.159304970020472,0,1,1,1,15041
"attributenodes[187, 1]","310411 - appropriateness","Student Mastery",0.484388888888889,0.499770116483957,0,0,1,1,16274
"attributenodes[188, 1]","471854 - appropriateness","Student Mastery",0.996777777777778,0.0566746676356736,1,1,1,1.01,15361
"attributenodes[189, 1]","542773 - appropriateness","Student Mastery",0.996777777777778,0.0566746676356736,1,1,1,1.02,18000
"attributenodes[190, 1]","659555 - appropriateness","Student Mastery",0.892444444444445,0.309826872546491,0,1,1,1,15546
"attributenodes[191, 1]","395292 - appropriateness","Student Mastery",0.941333333333333,0.235006291636454,0,1,1,1,16077
"attributenodes[192, 1]","193772 - appropriateness","Student Mastery",0.730111111111109,0.443914208278188,0,1,1,1,10604
"attributenodes[193, 1]","934214 - appropriateness","Student Mastery",0.997,0.0546915548864513,1,1,1,1,15777
"attributenodes[194, 1]","500717 - appropriateness","Student Mastery",0.926111111111111,0.26159725309681,0,1,1,1,7781
"attributenodes[195, 1]","785796 - appropriateness","Student Mastery",0.996555555555556,0.0585898536985023,1,1,1,1,16369
"attributenodes[196, 1]","587398 - appropriateness","Student Mastery",0.854388888888889,0.35272571128321,0,1,1,1,7889
"attributenodes[197, 1]","079745 - appropriateness","Student Mastery",0.967055555555556,0.178496157027188,0,1,1,1,13957
"attributenodes[198, 1]","385808 - appropriateness","Student Mastery",0.907444444444445,0.289816650673401,0,1,1,1,14330
"attributenodes[199, 1]","622101 - appropriateness","Student Mastery",0.979722222222222,0.140952805104781,1,1,1,1,18000
"attributenodes[200, 1]","125607 - appropriateness","Student Mastery",0.890055555555556,0.312829187199065,0,1,1,1,14542
"attributenodes[201, 1]","148351 - appropriateness","Student Mastery",0.00583333333333331,0.0761552871250347,0,0,0,1,18000
"attributenodes[202, 1]","414840 - appropriateness","Student Mastery",0.893833333333333,0.308059373838642,0,1,1,1,14011
"attributenodes[203, 1]","353233 - appropriateness","Student Mastery",0.160777777777777,0.367336059192164,0,0,1,1,14876
"attributenodes[204, 1]","957172 - appropriateness","Student Mastery",0.505888888888888,0.499979208289215,0,1,1,1,9591
"attributenodes[205, 1]","531605 - appropriateness","Student Mastery",0.500777777777777,0.50001328451211,0,1,1,1,7619
"attributenodes[206, 1]","352024 - appropriateness","Student Mastery",0.829722222222221,0.375887091662833,0,1,1,1,11251
"attributenodes[207, 1]","842639 - appropriateness","Student Mastery",0.583333333333334,0.493020343791464,0,1,1,1,12575
"attributenodes[208, 1]","030289 - appropriateness","Student Mastery",0.343944444444443,0.475035998849067,0,0,1,1,9016
"attributenodes[209, 1]","470472 - appropriateness","Student Mastery",0.997444444444444,0.0504892692728759,1,1,1,1.01,18000
"attributenodes[210, 1]","537222 - appropriateness","Student Mastery",0.000277777777777751,0.016664814609028,0,0,0,1.05,18000
"attributenodes[211, 1]","720132 - appropriateness","Student Mastery",0.033611111111111,0.180230987745449,0,0,1,1,18352
"attributenodes[212, 1]","828326 - appropriateness","Student Mastery",0.992,0.0890867044703225,1,1,1,1.01,18000
"attributenodes[213, 1]","207043 - appropriateness","Student Mastery",0.979722222222222,0.140952805104777,1,1,1,1,17251
"attributenodes[214, 1]","194250 - appropriateness","Student Mastery",0.997055555555555,0.0541842947634575,1,1,1,1.04,18000
"attributenodes[215, 1]","039913 - appropriateness","Student Mastery",0.0251666666666666,0.156635464032578,0,0,1,1,13773
"attributenodes[216, 1]","845120 - appropriateness","Student Mastery",0.0982777777777779,0.297698135261844,0,0,1,1,16793
"attributenodes[217, 1]","103291 - appropriateness","Student Mastery",0.995944444444444,0.0635557427149426,1,1,1,1.01,16511
"attributenodes[218, 1]","236458 - appropriateness","Student Mastery",0.0119444444444445,0.108638991075631,0,0,0,1,17308
"attributenodes[219, 1]","067754 - appropriateness","Student Mastery",0.761166666666666,0.426382542252128,0,1,1,1,12761
"attributenodes[220, 1]","448464 - appropriateness","Student Mastery",0.0122222222222221,0.109879526103545,0,0,0,1,18000
"attributenodes[221, 1]","663185 - appropriateness","Student Mastery",0.160666666666667,0.367233415054097,0,0,1,1,16016
"attributenodes[222, 1]","895574 - appropriateness","Student Mastery",0.0404444444444444,0.197004689071692,0,0,1,1,17448
"attributenodes[223, 1]","614462 - appropriateness","Student Mastery",0.345611111111111,0.475580315358279,0,0,1,1,12865
"attributenodes[224, 1]","169928 - appropriateness","Student Mastery",0.146388888888889,0.353505480383582,0,0,1,1,14486
"attributenodes[225, 1]","456331 - appropriateness","Student Mastery",0.996111111111111,0.0622413098612718,1,1,1,1.01,16902
"attributenodes[226, 1]","750403 - appropriateness","Student Mastery",0.712,0.452843673504463,0,1,1,1,16922
"attributenodes[227, 1]","185546 - appropriateness","Student Mastery",0.0581111111111118,0.233959934251396,0,0,1,1.01,11847
"attributenodes[228, 1]","381115 - appropriateness","Student Mastery",0.00444444444444455,0.066520201351684,0,0,0,1,17608
"attributenodes[229, 1]","202595 - appropriateness","Student Mastery",0.991277777777778,0.0929872326172178,1,1,1,1.03,17181
"attributenodes[230, 1]","567371 - appropriateness","Student Mastery",0.996222222222222,0.06134912605843,1,1,1,1,17564
"attributenodes[231, 1]","195908 - appropriateness","Student Mastery",0.753611111111111,0.430919621887551,0,1,1,1,15651
"attributenodes[232, 1]","515855 - appropriateness","Student Mastery",0.993333333333333,0.081379298005663,1,1,1,1.01,15309
"attributenodes[233, 1]","612143 - appropriateness","Student Mastery",0.950055555555555,0.217836253114483,0,1,1,1,17196
"attributenodes[234, 1]","115451 - appropriateness","Student Mastery",0.58838888888889,0.492139065635183,0,1,1,1,12496
"attributenodes[235, 1]","657507 - appropriateness","Student Mastery",0.038722222222222,0.192937502257236,0,0,1,1,16905
"attributenodes[236, 1]","678918 - appropriateness","Student Mastery",0.989388888888889,0.102465109746497,1,1,1,1.01,17528
"attributenodes[237, 1]","636853 - appropriateness","Student Mastery",0.979944444444444,0.140194230121117,1,1,1,1,17431
"attributenodes[238, 1]","637423 - appropriateness","Student Mastery",0.59311111111111,0.491267471926061,0,1,1,1,10348
"attributenodes[239, 1]","424730 - appropriateness","Student Mastery",0.103111111111111,0.304112393525582,0,0,1,1,10442
"attributenodes[240, 1]","091809 - appropriateness","Student Mastery",0.898388888888889,0.302144609338574,0,1,1,1,9008
"attributenodes[241, 1]","039726 - appropriateness","Student Mastery",0.981833333333333,0.133557590081287,1,1,1,1,18000
