"","referent_units","partitioning_iterating","appropriateness","multiplicative_comparison"
"550082",0.0260555555555558,0.00800000000000001,0.340222222222221,0.0725555555555566
"312511",0.0165555555555555,0.988777777777778,0.101000000000001,0.961833333333333
"595730",0.913888888888889,0.00016666666666668,0.983555555555556,0.938111111111111
"771260",0.767722222222223,0.00083333333333335,0.605166666666668,0.949666666666667
"822095",0.999833333333333,0.204666666666666,0.903388888888889,0.997666666666667
"170908",0.994388888888889,0.998277777777778,0.899888888888888,0.993222222222222
"252814",0.327166666666664,0.991666666666666,0.0034444444444444,0.966388888888889
"215263",0.997166666666667,0.921388888888889,0.725500000000002,0.765277777777777
"432310",0.831777777777778,0.994666666666667,0.939833333333334,0.00400000000000019
"864107",1,0.907666666666667,0.983388888888889,0.988777777777778
"229991",0.495055555555558,0.998388888888889,0.93838888888889,0.994
"127666",0.952,0.955333333333333,0.916055555555554,0.967055555555556
"196972",0.0088333333333332,0.0165,0.334666666666668,0.921333333333332
"486189",0.988111111111111,0.966666666666667,0.983388888888889,0.975555555555556
"347425",0.998888888888889,0.993055555555556,0.917888888888889,0.996333333333333
"735415",0.028,0.00861111111111127,0.00377777777777782,0.0746111111111116
"494056",0.448333333333335,0.00522222222222226,0.904777777777776,0.714888888888889
"825489",0.553388888888888,0.0493888888888892,0.741166666666666,0.0381666666666661
"405844",0.706944444444444,0.992833333333333,0.287333333333335,0.00505555555555561
"303219",0.404500000000001,0.0823888888888887,0.903111111111111,0.053777777777778
"961425",0.125555555555556,0.00500000000000001,0.0178888888888889,0.867888888888889
"094901",0.104000000000001,0.979444444444444,0.9085,0.129111111111111
"326374",0.792555555555555,0.790222222222221,0.666111111111111,0.788611111111111
"229376",0.998166666666667,0.974555555555555,0.935722222222222,0.999611111111111
"153261",0.745833333333334,0.992888888888889,0.983555555555556,0.116666666666668
"570751",0.115111111111111,0.193888888888889,0.908611111111111,0.0590555555555573
"316224",0.411166666666666,0.011,0.909444444444443,0.934555555555556
"359550",0.147111111111111,0.0110000000000001,0.0164999999999999,0.0809999999999992
"780014",0.86177777777778,0.00288888888888889,0.0990000000000014,0.951722222222222
"634134",0.544555555555557,0.787055555555557,0.23,0.0108888888888888
"392725",0.956555555555555,0.00816666666666654,0.258388888888889,0.9955
"189354",0.838166666666667,0.0265555555555557,0.669,0.983944444444445
"954748",0.00633333333333332,0.437722222222224,0.639666666666665,0.821166666666664
"949913",0.980666666666666,0.525277777777777,0.740555555555555,0.995611111111111
"499838",0.73138888888889,0.00222222222222228,0.239666666666667,0.0254444444444442
"674096",0.967944444444444,0.00483333333333334,0.981888888888889,0.995833333333333
"096699",0.999111111111111,0.00722222222222236,0.605055555555555,0.953777777777778
"596803",0.149333333333333,0.718666666666667,0.0168888888888889,0.0266111111111109
"032129",0.593944444444443,0.0417777777777777,0.0777777777777774,0.0928888888888896
"578216",0.659444444444443,0.0382777777777778,0.905111111111111,0.111388888888891
"922849",0.00899999999999995,0.862222222222222,0.725111111111113,0.951722222222222
"570200",0.141666666666667,0.00166666666666665,0.774222222222223,0.861055555555558
"717808",0.0268888888888889,0.446333333333333,0.0137777777777779,0.809388888888888
"370275",0.209555555555556,0.0214444444444443,0.900833333333333,0.82511111111111
"801313",0.390888888888887,0.120388888888888,0.0594444444444442,0.0431666666666664
"003128",0.999888888888889,0.980555555555556,0.725888888888889,0.999333333333333
"947334",0.956888888888888,0.0246111111111111,0.663333333333336,0.991555555555555
"758331",0.171166666666668,0.648999999999999,0.900166666666668,0.0252777777777778
"265887",0.0396111111111114,0.0509444444444449,0.904611111111112,0.917666666666666
"857049",0.889666666666666,0.000333333333333356,0.722444444444444,0.951777777777778
"427361",0.779166666666667,0.964722222222223,0.982944444444444,0.972555555555556
"344202",0.999888888888889,0.996055555555556,0.939722222222222,0.998777777777778
"571520",0.0228888888888888,0.1795,0.0566666666666665,0.0633888888888897
"965148",0.958388888888889,0.957166666666667,0.0815000000000005,0.622833333333334
"756269",0.0222222222222223,0.0253333333333337,0.903888888888891,0.910944444444445
"176072",0.982555555555556,0.518277777777777,0.907388888888889,0.660666666666667
"783834",0.997722222222222,0.0798333333333334,0.727944444444444,0.997222222222222
"258406",0.444611111111111,0.899555555555555,0.722722222222223,0.963944444444445
"270727",0.0923333333333331,0.567777777777778,0.00322222222222237,0.0373333333333327
"580370",1,0.514111111111111,0.605833333333332,0.992444444444444
"095379",0.999666666666667,0.980833333333333,0.983388888888889,0.999777777777778
"854747",0.612944444444447,0.011,0.905888888888889,0.931888888888889
"609267",0.811722222222222,0.000611111111111105,0.983666666666667,0.941666666666667
"790705",0.9805,0.000888888888888894,0.9155,0.996722222222222
"142401",0.242944444444443,0.711722222222223,0.919388888888889,0.0973888888888902
"449326",0.0275555555555559,0.00755555555555552,0.330444444444445,0.0736666666666658
"597654",0.222944444444441,0.750666666666666,0.936055555555556,0.24077777777778
"782155",0.86838888888889,0.0468888888888886,0.905222222222223,0.987722222222222
"305000",0.175833333333333,0.374166666666666,0.0831666666666669,0.849333333333333
"410083",0.803722222222224,0.999833333333333,0.983666666666667,0.991833333333333
"079971",1,0.990444444444445,0.904111111111111,0.998777777777778
"947778",0.523944444444446,0.111111111111111,0.290444444444445,0.0359444444444453
"850616",0.47161111111111,0.620944444444445,0.981611111111111,0.030111111111111
"404672",0.997888888888889,0.000777777777777736,0.724166666666668,0.998388888888889
"417112",0.996555555555556,0.999944444444444,0.982444444444444,0.993222222222222
"915048",0.925277777777777,0.00333333333333338,0.982166666666667,0.954833333333333
"542098",0.0103333333333332,0.437611111111111,0.981611111111111,0.819055555555555
"665628",0.997055555555555,0.130888888888888,0.9835,0.996222222222222
"591881",0.923444444444445,0.0678888888888889,0.236333333333333,0.955666666666667
"648827",0.523166666666665,0.0721666666666667,0.345999999999999,0.0411111111111103
"989284",0.999888888888889,0.847611111111111,0.937277777777777,0.9995
"120734",0.233111111111109,0.811555555555555,0.906555555555555,0.104166666666668
"108857",0.989888888888889,0.860833333333334,0.0155555555555556,0.0389999999999993
"304750",0.232444444444444,0.0081666666666666,0.263222222222221,0.062944444444443
"035362",0.626277777777781,0.0607777777777777,0.0203333333333333,0.0297222222222222
"273375",0.996833333333333,0.00288888888888884,0.339777777777774,0.997
"097744",0.999944444444444,0.762,0.982777777777778,0.997055555555555
"536756",0.247722222222222,0.119833333333334,0.0637222222222227,0.0544999999999995
"881319",0.0113888888888894,0.997888888888889,0.920777777777779,0.986388888888889
"545866",0.738722222222222,0.744666666666666,0.935277777777778,0.962055555555556
"694326",0.0053888888888889,0.977555555555556,0.0623333333333331,0.0443333333333329
"957762",0.333000000000001,0.0238888888888887,0.903666666666667,0.763111111111112
"138501",0.193444444444445,0.801055555555555,0.905888888888888,0.108666666666668
"053457",0.355555555555557,0.0352777777777778,0.0635555555555554,0.932666666666667
"307583",0.00455555555555571,0.188888888888889,0.919055555555554,0.933611111111111
"789597",0.0932777777777774,0.00250000000000004,0.982222222222222,0.886166666666666
"706848",0.0986111111111108,0.00466666666666656,0.981888888888889,0.932555555555555
"828021",0.389833333333334,0.133555555555554,0.935777777777778,0.941444444444445
"587613",0.741333333333336,0.0575000000000002,0.637777777777778,0.952444444444444
"517666",0.443388888888888,0.237166666666666,0.901166666666665,0.92361111111111
"985351",0.0120555555555556,0.660999999999999,0.3455,0.895666666666667
"275256",1,0.997555555555556,0.761222222222224,1
"272947",0.288055555555555,0.00605555555555557,0.349444444444443,0.0597777777777777
"297132",0.997944444444445,0.979722222222222,0.939,0.992277777777778
"406082",0.944944444444444,0.0271111111111111,0.288,0.491111111111112
"616613",0.206833333333332,0.0938333333333331,0.0180555555555554,0.0580000000000002
"166514",0.0425000000000006,0.175166666666667,0.368444444444444,0.0652222222222225
"731933",0.278666666666666,0.192944444444442,0.084111111111111,0.112277777777778
"364484",0.236277777777779,0.00611111111111107,0.0585000000000001,0.061777777777778
"802138",0.0252222222222222,0.668833333333334,0.0162777777777779,0.8825
"217799",0.780611111111109,0.907666666666666,0.904444444444445,0.988888888888889
"227430",0.441388888888886,0.00477777777777787,0.981222222222223,0.0460555555555563
"698860",0.110722222222222,0.167722222222223,0.667888888888892,0.0570555555555556
"589654",0.981833333333333,0.00672222222222223,0.236666666666667,0.997111111111111
"309352",0.325444444444446,0.228055555555555,0.330000000000001,0.946222222222222
"353023",0.123,0.00144444444444443,0.093333333333333,0.928444444444444
"517957",0.999055555555556,0.957277777777778,0.983333333333333,0.999222222222222
"725778",0.376666666666668,0.00433333333333336,0.907888888888887,0.049055555555556
"177317",0.0391111111111108,0.0556111111111111,0.918,0.897611111111111
"971169",0.804888888888889,0.000833333333333321,0.982166666666667,0.938777777777778
"547906",0.67388888888889,0.000666666666666696,0.981666666666667,0.973833333333334
"350690",0.0705555555555557,0.0526666666666663,0.638333333333338,0.881777777777778
"170812",0.0517222222222219,0.00444444444444458,0.606277777777778,0.931388888888888
"500749",0.999777777777778,0.999833333333333,0.906777777777779,0.900833333333333
"591487",0.999944444444444,0.276166666666666,0.904055555555554,0.995111111111111
"601495",0.756944444444446,0.967444444444445,0.982444444444444,0.990833333333333
"351710",1,0.944111111111111,0.906500000000001,0.999555555555556
"505294",0.998833333333333,0.998888888888889,0.346888888888891,0.465999999999996
"881098",0.331833333333332,0.131222222222222,0.015388888888889,0.0466666666666665
"325532",0.0017777777777777,0.912833333333334,0.939277777777778,0.877944444444444
"788606",0.999833333333333,0.991333333333333,0.720944444444446,0.998944444444444
"561258",0.096833333333333,0.0271111111111111,0.984277777777778,0.928166666666666
"160449",0.031722222222222,0.3025,0.640777777777783,0.923388888888888
"182239",0.00572222222222214,0.50061111111111,0.0162222222222222,0.899888888888889
"327517",0.0321111111111114,0.433777777777778,0.00327777777777773,0.813444444444446
"420862",0.901388888888889,0.111722222222222,0.9825,0.995666666666667
"404193",0.978444444444444,0.00016666666666665,0.906222222222224,0.996277777777778
"520070",0.377277777777778,0.0222222222222223,0.0582222222222222,0.0526111111111125
"485844",0.00133333333333334,0.988555555555556,0.909833333333333,0.957666666666666
"903042",0.269833333333332,0.38038888888889,0.980944444444444,0.944055555555555
"958859",0.952444444444444,0.0196111111111113,0.263555555555555,0.994666666666667
"221040",0.511444444444443,0.6065,0.0759444444444439,0.0282222222222225
"385649",0.125555555555555,0.00155555555555557,0.983444444444445,0.931333333333334
"365182",0.998222222222222,0.00127777777777781,0.981722222222222,0.997722222222222
"643877",0.0501111111111113,0.0507777777777777,0.00311111111111114,0.897166666666667
"232499",0.0936666666666676,0.977555555555556,0.105944444444444,0.134277777777777
"529885",0.205555555555555,0.00677777777777778,0.0155555555555555,0.0620555555555558
"037487",0.999222222222222,0.00927777777777766,0.0131666666666666,0.998
"848556",0.659166666666668,0.992722222222222,0.256888888888888,0.0068333333333335
"787418",1,0.9845,0.901277777777777,0.996888888888889
"626573",0.0646111111111112,0.0063888888888888,0.0610555555555558,0.0730555555555557
"439746",1,0.991555555555556,0.901277777777777,0.999666666666667
"781038",0.999944444444444,0.999888888888889,0.982444444444444,0.999777777777778
"744843",0.285888888888887,0.994666666666667,0.984,0.989555555555556
"570670",1,0.987833333333333,0.983111111111111,0.996722222222222
"568845",0.998888888888889,0.997833333333333,0.334611111111111,0.9935
"766322",0.957,0.183444444444444,0.287222222222221,0.0167222222222231
"066116",0.140222222222223,0.790722222222223,0.981388888888889,0.116166666666665
"380685",0.00716666666666674,0.431833333333336,0.603722222222224,0.825833333333332
"206425",0.00127777777777779,0.865055555555555,0.982833333333333,0.955388888888889
"518319",0.0239444444444444,0.105555555555557,0.328444444444445,0.075888888888888
"253228",1,0.905777777777778,0.0110555555555556,0.988833333333333
"446139",0.169277777777777,0.737444444444445,0.0119444444444446,0.0270555555555553
"897822",0.0735000000000001,0.1695,0.065111111111111,0.0598333333333344
"296869",0.834888888888889,0.982,0.984666666666667,0.241611111111111
"563581",0.273500000000001,0.152555555555556,0.0606111111111112,0.0479444444444448
"881090",0.0653333333333323,0.307388888888888,0.983444444444445,0.821611111111112
"842130",0.981333333333333,0.355833333333333,0.937111111111111,0.524777777777777
"023489",0.869,0.991722222222222,0.981777777777777,0.997888888888889
"273269",0.940277777777778,0.0147222222222224,0.904111111111112,0.951666666666667
"194935",0.952277777777778,0.00966666666666663,0.725111111111113,0.00844444444444431
"841513",0.997,0.47488888888889,0.0198333333333335,0.00316666666666664
"828966",0.332944444444444,0.9835,0.906444444444443,0.102722222222224
"124926",0.103722222222222,0.968444444444445,0.765055555555553,0.963611111111111
"113558",1,0.999944444444444,0.920277777777778,0.999833333333333
"189599",0.576388888888891,0.592111111111112,0.0128888888888889,0.0160555555555553
"596325",0.740277777777778,0.059388888888889,0.983277777777778,0.950666666666667
"794501",0.0148333333333336,0.985888888888889,0.0583888888888887,0.327055555555554
"377860",0.546833333333332,0.797722222222223,0.0833333333333332,0.0207777777777782
"878393",0.460888888888889,0.0436666666666666,0.0759999999999997,0.7
"285557",1,0.999888888888889,0.0121111111111113,0.999444444444444
"627214",0.982611111111111,0.765944444444446,0.982722222222222,0.9945
"556351",1,0.999444444444444,0.981055555555556,0.998555555555556
"568526",0.275277777777779,0.927944444444444,0.981833333333333,0.989333333333333
"414003",0.316222222222222,0.151388888888889,0.905555555555554,0.780555555555558
"369821",0.0140555555555557,0.00227777777777782,0.0180555555555554,0.920444444444444
"379116",1,0.996555555555556,0.982277777777778,0.998444444444444
"757829",0.357777777777777,0.00116666666666665,0.904611111111113,0.93988888888889
"747831",0.622388888888889,0.945388888888889,0.0131666666666666,0.0056666666666668
"379921",0.999944444444444,0.573555555555555,0.63511111111111,0.999333333333333
"212550",0.436333333333335,0.906055555555556,0.733166666666666,0.80416666666667
"130090",0.0518888888888885,0.051277777777778,0.0966666666666669,0.917888888888889
"027278",0.0505555555555556,0.126,0.982777777777778,0.898944444444443
"444948",0.951444444444445,0.997888888888889,0.982777777777778,0.992722222222222
"552033",0.0494444444444435,0.978166666666667,0.105388888888892,0.133111111111113
"789371",0.795888888888889,0.0448333333333335,0.730444444444444,0.0217777777777775
"342406",0.278222222222222,0.480333333333333,0.9825,0.834944444444443
"705932",0.999555555555556,0.996833333333333,0.982833333333334,0.0357222222222229
"039517",0.0109444444444446,0.026388888888889,0.292833333333333,0.915555555555555
"196274",0.0472777777777767,0.965277777777778,0.903722222222223,0.853277777777778
"953340",0.0365555555555555,0.185722222222222,0.907166666666665,0.918277777777778
"279690",0.361611111111109,0.00483333333333335,0.642111111111111,0.0537777777777789
"637866",0.905222222222223,0.0147777777777779,0.672999999999998,0.0121111111111114
"321974",0.997222222222223,0.9205,0.984222222222222,0.999222222222222
"176695",0.991388888888889,0.980277777777778,0.984666666666667,0.999388888888889
"981437",0.0486666666666671,0.0272222222222223,0.982055555555556,0.923055555555555
"750676",0.9995,0.995722222222222,0.982555555555556,0.999055555555556
"098301",0.261888888888888,0.0857777777777773,0.107111111111112,0.0514444444444457
"878452",0.0981111111111116,0.0466666666666665,0.920277777777778,0.0713888888888879
"626673",0.977277777777778,0.959,0.0172777777777775,0.998111111111111
"558975",0.294777777777777,0.594944444444445,0.904722222222224,0.751611111111109
"402662",0.920277777777778,0.000833333333333321,0.0777222222222227,0.0123888888888886
"691719",0.188277777777777,0.0249444444444442,0.683277777777776,0.929888888888889
"323382",0.0159444444444444,0.956277777777777,0.983,0.980944444444444
"431877",0.0705000000000002,0.995722222222222,0.0530555555555553,0.988777777777778
"622757",0.096166666666667,0.698833333333334,0.261055555555555,0.0272222222222223
"322995",0.0950555555555567,0.431777777777778,0.286333333333335,0.778444444444443
"394485",0.760277777777778,0.685555555555556,0.982833333333333,0.987833333333333
"682804",0.0281666666666667,0.257277777777777,0.0779999999999999,0.145111111111113
"268243",0.984055555555556,0.764777777777777,0.936166666666667,0.995944444444444
"604715",0.426944444444444,0.00466666666666644,0.236722222222223,0.0466111111111106
"354481",0.718166666666667,0.0168888888888889,0.0196111111111112,0.971777777777778
"160667",0.0288888888888891,0.801888888888889,0.907277777777777,0.284277777777773
"748469",0.999944444444444,0.997277777777778,0.919722222222223,0.999777777777778
"477052",0.76638888888889,0.0222222222222223,0.607333333333333,0.947777777777778
"498268",0.23611111111111,0.9795,0.904611111111111,0.0565555555555562
"056187",0.192722222222224,0.0912222222222223,0.286222222222223,0.0567777777777786
"818446",1,0.999222222222222,0.919222222222224,0.999777777777778
"390111",0.998666666666667,0.217722222222222,0.938277777777778,0.997777777777778
"638751",0.092555555555555,0.947666666666667,0.635277777777777,0.987111111111111
"926743",0.0213333333333332,0.984222222222222,0.00338888888888889,0.329999999999994
"638886",0.999722222222222,0.999944444444444,0.983222222222222,0.999888888888889
"011173",0.616999999999999,0.991111111111111,0.910888888888888,0.0207777777777782
"560197",0.906333333333333,0.00338888888888889,0.982944444444445,0.990277777777778
"051245",0.0128888888888892,0.0160555555555555,0.983055555555556,0.926444444444444
"754957",0.109388888888888,0.193555555555556,0.635833333333334,0.0612222222222221
"037908",0.0318888888888888,0.956444444444444,0.982888888888889,0.986833333333333
"246949",0.17788888888889,0.00177777777777772,0.0567777777777775,0.843777777777777
"000994",0.0281111111111106,0.953944444444445,0.904166666666666,0.985611111111111
"794515",0.998444444444444,0.0056666666666668,0.726833333333335,0.998222222222222
"954763",0.424166666666666,0.0368888888888888,0.981944444444445,0.719500000000002
"241491",0.214388888888888,0.953666666666668,0.728000000000001,0.987055555555556
"142994",0.787777777777778,0.0244444444444443,0.0119444444444446,0.0198888888888885
"758635",0.224,0.00694444444444435,0.939277777777778,0.0616111111111103
"497306",0.00422222222222219,0.00266666666666675,0.983,0.925944444444445
"217337",0.910388888888889,0.300388888888889,0.664000000000001,0.0116111111111107
"023698",0.995777777777778,0.9045,0.940277777777778,0.987944444444444
"664029",0.999888888888889,0.908888888888889,0.937166666666667,0.999611111111111
"406854",0.648666666666667,0.0507777777777775,0.902111111111111,0.620055555555558
"072160",0.013777777777778,0.00466666666666659,0.720666666666665,0.920611111111111
"644513",0.0812777777777774,0.179277777777778,0.238055555555555,0.0603333333333341
"896075",0.999888888888889,1,0.66916666666667,0.994
"454851",0.946666666666667,0.979777777777778,0.902444444444445,0.992388888888889
"578536",0.0132222222222224,0.065111111111111,0.918333333333332,0.919
"247283",0.169222222222222,0.957333333333333,0.28711111111111,0.985944444444444
"058846",0.997833333333333,0.998444444444444,0.93988888888889,0.993555555555555
"587984",0.00838888888888889,0.947388888888889,0.983111111111111,0.0490000000000004
"467868",0.953888888888889,0.969722222222222,0.905055555555555,0.789444444444446
"865473",0.0896111111111111,0.00805555555555534,0.0968333333333336,0.0699999999999997
"266070",0.999944444444444,0.998611111111111,0.981722222222222,0.999722222222222
"682165",0.999722222222222,0.6295,0.737444444444443,0.998888888888889
"662149",1,0.999333333333333,0.903888888888889,0.999111111111111
"438544",0.0567777777777776,0.583944444444447,0.904388888888889,0.0573888888888898
"377211",0.0753333333333336,0.626722222222222,0.682666666666665,0.898277777777777
"772782",0.488722222222221,0.00599999999999994,0.982277777777778,0.0408333333333342
"550334",0.724833333333332,0.0312222222222221,0.0810555555555555,0.0237777777777781
"030616",0.0131666666666666,0.450499999999998,0.003,0.813666666666666
"626383",0.206888888888888,0.812611111111111,0.981944444444445,0.961388888888889
"061353",0.492444444444445,0.0461111111111115,0.90688888888889,0.941611111111111
"161893",0.208944444444446,0.0868888888888889,0.0163333333333331,0.0590555555555565
"587523",0.069944444444444,0.0070555555555556,0.63688888888889,0.0768333333333335
"498370",0.204000000000002,0.0244444444444444,0.0789999999999997,0.825555555555557
"592325",0.230444444444442,0.00177777777777771,0.637944444444444,0.935222222222222
"055512",0.406055555555557,0.0180555555555554,0.286611111111109,0.935777777777778
"474182",0.270888888888888,0.0068888888888887,0.68338888888889,0.0578888888888887
"657778",0.909222222222222,0.025666666666667,0.759222222222221,0.121611111111114
"600459",0.989277777777778,0.915111111111111,0.918055555555556,0.807444444444445
"008702",0.387222222222224,0.990555555555555,0.981777777777778,0.359277777777779
"478120",0.964333333333333,0.997555555555556,0.901999999999999,0.990388888888889
"059036",0.990055555555556,0.274555555555556,0.984055555555556,0.913611111111111
"677808",0.102222222222221,0.00155555555555554,0.0591111111111111,0.877222222222224
"306043",0.991444444444445,0.999277777777778,0.905722222222221,0.9745
"095449",0.994722222222222,0.00105555555555555,0.00299999999999995,0.956111111111111
"315209",0.0563888888888884,0.199888888888889,0.00383333333333334,0.0923333333333321
"590523",0.988111111111111,0.922388888888888,0.725611111111111,0.0014444444444445
"751388",0.0765555555555552,0.738,0.0157222222222217,0.0261666666666667
"577035",0.501666666666668,0.0159444444444445,0.941166666666666,0.690833333333336
"029809",0.9955,0.991333333333333,0.939388888888889,0.971055555555556
"542538",0.0520000000000004,0.798888888888888,0.054777777777778,0.71511111111111
"817369",0.0177777777777781,0.0302777777777785,0.904333333333333,0.9105
"053407",0.0818333333333333,0.0590555555555554,0.669222222222224,0.873277777777778
"636589",0.219888888888889,0.00622222222222228,0.0558333333333333,0.0608888888888884
"038381",0.289444444444446,0.140777777777778,0.23911111111111,0.0481111111111104
"713419",0.0111111111111111,0.988888888888889,0.723555555555557,0.958444444444444
"281801",0.104222222222223,0.999444444444444,0.904444444444444,0.974833333333333
"382577",0.0539444444444445,0.783833333333333,0.909222222222222,0.124166666666666
"078814",0.987722222222222,0.917111111111111,0.981833333333333,0.80738888888889
"853197",0.966611111111111,0.0393333333333339,0.982777777777778,0.994222222222222
"899380",1,0.999722222222222,0.983888888888889,0.999555555555556
"216251",0.998277777777778,0.00927777777777766,0.981166666666667,0.998
"114980",0.133722222222222,0.00694444444444435,0.981888888888889,0.0658888888888885
"082222",0.845000000000001,0.0437222222222222,0.905555555555555,0.0168333333333337
"918965",0.997055555555555,0.826444444444444,0.982666666666667,0.933111111111111
"874673",0.984333333333333,0.115166666666666,0.983055555555556,0.936666666666666
"025828",0.999944444444444,0.999944444444444,0.906722222222222,0.999722222222222
"376654",1,0.9605,0.739777777777777,0.999
"115386",0.994555555555556,0.996111111111111,0.680222222222219,0.999777777777778
"012199",0.128,0.96,0.980722222222222,0.986944444444444
"562966",0.999222222222222,0.999666666666667,0.984111111111111,0.998666666666667
"410704",0.0162777777777784,0.996833333333333,0.905388888888889,0.991111111111111
"021112",1,0.991611111111111,0.984166666666667,0.998833333333333
"579627",0.090444444444445,0.93088888888889,0.905611111111111,0.961444444444444
"801558",0.065444444444444,0.00661111111111125,0.906499999999999,0.0755000000000005
"683507",0.995833333333333,0.990833333333333,0.372833333333334,0.976277777777778
"885434",1,0.997166666666667,0.94,0.999722222222222
"570823",0.00294444444444443,0.180611111111111,0.0601666666666663,0.932833333333333
"082254",0.917666666666667,0.991111111111111,0.0839999999999999,0.0633888888888893
"650996",1,0.997666666666667,0.939166666666667,0.999333333333333
"175084",0.0462222222222222,0.981833333333333,0.332555555555554,0.132888888888891
"604333",0.908611111111111,0.994333333333333,0.100555555555554,0.1875
"245744",0.994277777777778,0.952277777777778,0.921055555555556,0.986055555555555
"758128",0.804666666666666,0.00516666666666683,0.982333333333334,0.952111111111111
"182470",0.015,0.0288888888888889,0.636777777777776,0.914833333333333
"188971",0.435888888888893,0.41361111111111,0.983277777777778,0.921388888888889
"579138",0.946333333333333,0.999444444444444,0.0137222222222226,0.990833333333333
"976826",0.0518333333333333,0.102666666666667,0.233166666666666,0.0707222222222234
"935374",1,0.999166666666667,0.716611111111112,0.999388888888889
"036116",0.00833333333333324,0.00216666666666668,0.983777777777778,0.924111111111112
"250369",0.440111111111111,0.991611111111111,0.0944444444444448,0.810222222222222
"052343",0.932833333333333,0.867055555555555,0.906222222222223,0.905499999999999
"580528",0.992277777777778,0.894388888888888,0.982777777777778,0.609888888888888
"624022",0.00344444444444449,0.996888888888889,0.902444444444446,0.986277777777778
"422419",0.057277777777778,0.174777777777778,0.981611111111111,0.0634444444444445
"456157",0.999111111111111,0.00250000000000002,0.93961111111111,0.997944444444445
"570669",0.506999999999996,0.00794444444444452,0.105611111111111,0.690388888888888
"533168",0.045277777777778,0.747444444444443,0.639333333333332,0.0281111111111111
"554246",0.998722222222222,0.998722222222222,0.725611111111111,0.999777777777778
"101299",0.00211111111111108,0.951833333333334,0.984444444444445,0.985388888888889
"424211",0.921666666666667,0.947277777777778,0.0189999999999999,0.924777777777778
"074166",0.999611111111111,0.173,0.936222222222222,0.995888888888889
"986253",0.344722222222224,0.0876666666666664,0.919222222222222,0.0590555555555568
"555197",0.999944444444444,0.997277777777778,0.018,0.999666666666667
"285134",0.999555555555556,0.00105555555555555,0.741166666666667,0.997888888888889
"207192",0.990388888888889,5.55555555555661e-05,0.982888888888889,0.998444444444444
"967576",0.971555555555556,0.454111111111111,0.981944444444445,0.997611111111111
"635023",0.131888888888889,0.402722222222221,0.0782222222222216,0.839611111111111
"377524",0.35338888888889,0.997777777777778,0.345888888888889,0.989611111111111
"367804",0.0394999999999997,0.00133333333333334,0.0826111111111112,0.909777777777778
"714196",0.690777777777777,0.946944444444445,0.982722222222222,0.988833333333333
"338553",0.994,5.5555555555552e-05,0.906666666666667,0.997888888888889
"423214",0.998944444444444,0.00261111111111113,0.983277777777778,0.998055555555556
"886014",0.0254444444444442,0.938833333333333,0.982388888888889,0.975888888888889
"636957",0.566333333333334,0.9755,0.901722222222223,0.989722222222222
