"Raw_Param","Readable_Name","Type","mean","sd","2.5%","50%","97.5%","Rhat","n.eff"
"lambda[24, 1]","17 - Slope","Item Parameter",0.446991449643908,0.260297522550675,0.31684268836857,0.31684268836857,0.798393105087319,NA,4
"lambda[25, 1]","18 - Slope","Item Parameter",1.56125512143226,0.804868704649473,0.713471191386893,1.51732894875617,2.48371354502697,NA,4
"lambda[26, 1]","21 - Slope","Item Parameter",1.20147111496175,0.895073762134798,0.458697064703242,1.04469980060676,2.21075639962373,NA,4
"lambda[27, 1]","22 - Slope","Item Parameter",0.268455853029335,0,0.268455853029335,0.268455853029335,0.268455853029335,NA,0
"lambda[1, 2]","1 - Intercept","Item Parameter",-0.107635072694802,0.32561889999096,-0.548042896337997,0.0517363240019943,0.0618413765638392,NA,4
"lambda[2, 2]","2 - Intercept","Item Parameter",0.160732214000468,0.10868488771947,0.0667284563551407,0.157370877770341,0.26045024323701,NA,4
"lambda[3, 2]","3 - Intercept","Item Parameter",-0.193739761712315,0.436935199476653,-0.602261738961048,-0.190173791339466,0.208720065902574,NA,4
"lambda[4, 2]","4 - Intercept","Item Parameter",-1.05027248573842,0.45209245917322,-1.51751053807146,-1.09853820547215,-0.500982709858038,NA,4
"lambda[5, 2]","5 - Intercept","Item Parameter",-1.55293200965656,0,-1.55293200965656,-1.55293200965656,-1.55293200965656,NA,0
"lambda[6, 2]","6 - Intercept","Item Parameter",0.392221610105893,0.067413361120163,0.358514929545812,0.358514929545812,0.483229647618113,NA,4
"lambda[7, 2]","7 - Intercept","Item Parameter",-0.128938998655907,0.471713734568806,-0.534092160516116,-0.252153215480205,0.485678331805607,NA,4
"lambda[8, 2]","8a - Intercept","Item Parameter",0.553414638663576,0.0677115116161615,0.519558882855495,0.519558882855495,0.644825179345394,NA,4
"lambda[9, 2]","8b - Intercept","Item Parameter",1.06438174541908,0.0895651871389439,0.990091927202222,1.0389870797112,1.18184249533933,NA,4
"lambda[10, 2]","8c - Intercept","Item Parameter",-0.70324832245858,0.447684139299705,-1.25139054808694,-0.648947869896623,-0.247416866185548,NA,4
"lambda[11, 2]","8d - Intercept","Item Parameter",-0.62442936274747,0.76313826209993,-1.39844549638613,-0.583946927752031,0.0807666313989438,NA,4
"lambda[12, 2]","9 - Intercept","Item Parameter",0.0324742089936609,0.337835489511495,-0.239344589063675,-0.0705398863905308,0.479416969204123,NA,4
"lambda[13, 2]","10a - Intercept","Item Parameter",-2.18642094775414,0.69291582473682,-2.7792407207973,-2.26245256913113,-1.46434741837009,NA,4
"lambda[14, 2]","10b - Intercept","Item Parameter",0.532238855442604,0.200321391375971,0.395539743124594,0.456707909554274,0.797340575770775,NA,4
"lambda[15, 2]","10c - Intercept","Item Parameter",-0.258301077634153,0.0492036152215131,-0.324725958183195,-0.233699270023396,-0.233699270023396,NA,4
"lambda[16, 2]","11 - Intercept","Item Parameter",-0.466515946265553,0.622185268232546,-0.893387609166429,-0.699020209039856,0.355612963351638,NA,4
"lambda[17, 2]","12 - Intercept","Item Parameter",0.482585088761173,0.424270689994231,-0.0309545162433772,0.586614381605329,0.819274895930659,NA,4
"lambda[18, 2]","13 - Intercept","Item Parameter",2.02782347781144,0.661245767649358,1.21925610408413,2.10601879747427,2.70345880811195,NA,4
"lambda[19, 2]","14 - Intercept","Item Parameter",-0.151564679437942,0.31565359694096,-0.489647397739823,-0.172179363956766,0.22156300254594,NA,4
"lambda[20, 2]","15a - Intercept","Item Parameter",-1.34497623567246,0.306527461598301,-1.61043680437415,-1.34497623567246,-1.07951566697077,NA,4
"lambda[21, 2]","15b - Intercept","Item Parameter",-0.436722416646337,0.602365128680254,-0.737904980986464,-0.737904980986464,0.376470507072006,NA,4
"lambda[22, 2]","15c - Intercept","Item Parameter",1.18046812087435,0.112770222050298,1.03786363486311,1.21424623761089,1.26564980843348,NA,4
"lambda[23, 2]","16 - Intercept","Item Parameter",0.261118272066105,0.195738032054938,0.163249256038636,0.163249256038636,0.525364615340271,NA,4
"lambda[24, 2]","17 - Intercept","Item Parameter",-0.388404477345506,0.812427693963499,-1.20612108684322,-0.498884377486592,0.617127962392056,NA,4
"lambda[25, 2]","18 - Intercept","Item Parameter",-0.218540880849555,0.43148356181701,-0.777874779024245,-0.0729553648224895,0.093297640079124,NA,4
"lambda[26, 2]","21 - Intercept","Item Parameter",-0.2191416034978,0.25239548362315,-0.345339345309374,-0.345339345309374,0.121592299393452,NA,4
"lambda[27, 2]","22 - Intercept","Item Parameter",0.371265899846646,0.553324691864221,-0.375722434170052,0.647928245778756,0.647928245778756,NA,4
"theta[2, 1]","partitioning_iterating - Dependency on Parent","Attribute Structure",0.534676129327273,0.363823545678139,0.326665368331865,0.36794381570071,1.02613182348784,NA,4
"theta[3, 1]","multiplicative_comparison - Dependency on Parent","Attribute Structure",0.496254047984257,0,0.496254047984257,0.496254047984257,0.496254047984257,NA,0
"theta[4, 1]","referent_units - Dependency on Parent","Attribute Structure",1.40145277506719,0.288266733649984,1.08630443724309,1.38816086737803,1.73919735596287,NA,4
"theta[2, 2]","partitioning_iterating - Intercept","Attribute Structure",-0.942767337297813,0.85424984718471,-1.75449513630899,-0.92258490961885,-0.165349665340872,NA,4
"theta[3, 2]","multiplicative_comparison - Intercept","Attribute Structure",0.285273568264591,0,0.285273568264591,0.285273568264591,0.285273568264591,NA,0
"theta[4, 2]","referent_units - Intercept","Attribute Structure",1.56108703832493,0.316827057104365,1.34680726775521,1.43990800133905,1.98137117177063,NA,4
